id,image_id,top_left_x,top_left_y,top_right_x,top_right_y,bottom_right_x,bottom_right_y,bottom_left_x,bottom_left_y
,10743,2698.18,1330.71,1560.02,2443.62,377.04,1330.92,1534.53,612.02
,10744,1470.27,638.16,2654.0,1342.72,1601.46,2490.3,350.28,1411.78
,10745,2356.59,2318.14,356.11,1930.94,1004.73,788.19,2459.36,985.1
,10746,1127.16,690.69,2468.74,933.13,2214.22,2135.81,456.77,1689.94
,10747,2349.26,2235.99,400.67,1980.55,921.0,783.22,2360.77,905.12
,10748,2690.2,1111.83,1839.78,2397.64,346.59,1455.19,1385.29,560.65
,10749,1980.99,799.97,2550.99,1950.87,673.13,2293.48,579.37,973.25
,10750,1344.21,570.1,2583.7,1325.6,1726.27,2653.79,413.69,1686.29
,10751,1568.44,909.21,2621.34,1566.51,1309.93,2215.21,324.0,1379.12
,10752,379.85,1084.33,2000.24,823.55,2666.66,1912.55,716.41,2326.17
,10753,427.02,1771.91,1094.74,820.25,2664.11,1084.67,2333.52,2181.5
,10754,775.03,2183.91,302.21,1063.63,1875.04,781.08,2647.49,1746.29
,10755,2238.05,2096.72,370.1,1642.86,1137.9,748.55,2690.89,1063.33
,10756,2681.54,1198.54,2082.7,2152.5,330.87,1651.52,1200.29,877.57
,10757,1126.05,694.85,2659.53,1108.77,2128.48,2259.86,316.51,1684.05
,10758,2671.21,1418.7,1024.12,1929.2,290.16,1162.76,1726.17,831.29
,10759,365.83,1472.14,1184.43,612.61,2673.05,927.43,2174.94,1990.39
,10760,868.41,2243.57,413.16,1055.96,1911.5,756.25,2670.06,1769.09
,10761,445.44,1067.79,1953.38,847.7,2619.97,1851.75,765.63,2242.18
,10762,1961.65,2278.91,333.67,1648.29,1268.97,789.04,2670.2,1209.8
,10763,1741.44,1003.65,2440.86,1817.46,759.61,2255.52,349.58,1289.05
,10764,759.88,2135.5,521.25,1081.69,1983.56,872.04,2571.12,1809.29
,10765,265.19,1023.39,1780.94,679.48,2709.56,1608.28,940.52,2204.24
,10766,2576.28,1701.02,976.24,2187.0,427.19,1200.58,1793.69,907.08
,10767,335.74,2166.78,624.49,831.1,2289.37,813.39,2569.76,2158.4
,10768,368.28,1030.37,1933.27,747.34,2712.2,1900.77,795.13,2435.81
,10769,2222.01,743.06,2641.98,1936.28,425.17,2066.42,584.04,812.35
,10770,1223.2,808.7,2626.32,1144.34,2165.66,2264.58,442.22,1725.45
,10771,2616.46,1957.47,438.63,2012.85,658.5,881.42,2259.67,876.86
,10772,1339.65,2219.03,350.94,1219.4,1594.39,705.41,2659.21,1434.73
,10773,675.2,754.7,2348.69,790.64,2608.28,2197.07,432.62,2185.58
,10774,341.18,1677.04,1106.17,694.21,2664.5,938.68,2355.06,2132.57
,10775,1274.51,2294.83,457.4,1193.73,1678.43,651.99,2624.63,1487.45
,10776,1172.75,807.05,2615.6,1143.9,2128.5,2386.57,331.18,1786.34
,10777,2413.21,2342.53,362.63,1901.06,1028.91,626.46,2619.53,877.3
,10778,1876.14,831.37,2622.27,1741.62,676.28,2189.08,410.21,1066.82
,10779,962.24,2566.59,291.06,954.81,1842.51,384.79,2723.61,1743.93
,10780,1099.1,538.06,2634.01,811.73,2340.5,2159.39,386.34,1680.22
,10781,287.96,1107.53,1632.09,673.42,2642.5,1424.2,1096.61,2179.66
,10782,417.68,2311.65,559.02,788.81,2218.61,705.77,2610.79,2158.71
,10783,2640.17,1599.95,1133.98,2245.43,370.07,1338.44,1662.61,984.61
,10784,2112.32,2306.27,450.02,1621.21,1326.65,743.21,2689.53,1168.2
,10785,1862.94,1059.86,2428.33,1837.2,661.06,2163.74,578.35,1231.99
,10786,1022.86,620.76,2596.35,809.97,2507.07,2278.2,400.03,1897.06
,10787,398.27,1003.55,1891.71,670.74,2694.17,1828.39,824.95,2460.77
,10788,371.72,1558.09,1215.57,624.41,2564.85,999.99,2042.46,2227.88
,10789,1177.95,2310.69,335.41,1117.38,1624.49,598.85,2637.41,1448.87
,10790,2690.74,1410.12,1391.33,2278.07,369.74,1318.54,1587.97,822.88
,10791,1766.67,974.82,2319.85,1903.44,913.22,2345.39,610.21,1252.14
,10792,309.07,1053.83,1659.4,640.6,2617.2,1436.09,984.42,2193.18
,10793,983.43,2443.11,338.35,1045.89,1737.2,580.7,2623.66,1667.96
,10794,2594.87,939.51,2310.33,2058.66,416.82,1612.51,1182.54,742.74
,10795,1367.86,715.43,2615.35,1178.76,1899.89,2111.84,466.82,1436.42
,10796,335.17,1871.6,1005.34,733.61,2595.1,964.1,2372.9,2293.18
,10797,2594.54,1701.43,998.25,2239.02,440.77,1305.06,1767.29,985.2
,10798,494.2,1904.3,1043.3,890.82,2499.89,1096.38,2362.47,2247.07
,10799,2005.33,778.48,2509.1,1823.6,594.51,2092.73,515.43,938.19
